108.367011564212,76.1335970785149,50.9321363359708,255
133.51094017094,105.516923076923,43.4844444444444,255
154.332684404067,122.446247025741,49.528661042613,255
123.117508997027,53.3074636207166,28.3093412611485,255
126.971231300345,100.449284892323,40.6375143843498,255
156.267692307692,125.233136094675,52.232426035503,255
137.484723854289,59.3719153936545,31.3319623971798,255
145.437027964891,115.58950806287,46.382527046336,255
132.298438934803,109.548438934803,113.725895316804,255
118.83917559234,112.196364816618,123.324569944823,255
123.07640317367,112.373200117543,53.2101087275933,255
140.912162162162,129.258765522279,60.3252373995617,255
132.894969818913,126.486116700201,138.762977867203,255
102.867563291139,98.9498417721519,108.085601265823,255
122.527250828064,113.015808491418,48.2831978319783,255
113.40671875,108.2525,125.78328125,255
131.243827160494,125.683256172839,144.350115740741,255
141.519046725464,130.673109401389,54.0835053480953,255
141.166914850413,72.6886422092866,47.8900771625829,255
132.554365610591,125.399375278893,139.738360850811,255
147.537534246575,140.017534246575,155.811689497717,255
158.987004219409,81.7886919831224,53.4486075949367,255
36.1392857142857,72.2660714285714,50.6330357142857,255
39.7474074074074,79.3664814814815,55.2848148148148,255
150.691538974017,143.546469020653,161.214023984011,255
141.026439645626,70.5769656699889,45.0181339977852,255
158.688653451811,79.1847231715653,49.6737867395762,255
114.516720171215,103.748662386303,45.3279828785447,255
130.994333333333,119.314166666667,51.8138333333333,255
113.24360670194,93.1338183421517,73.1688712522046,255
115.632884479093,105.494117647059,47.0883061658398,255
134.352418207681,122.808143669986,53.448613086771,255
114.009298780488,106.922713414634,125.39131097561,255
116.475198412698,107.390022675737,47.7701247165533,255
133.873333333333,123.503157894737,53.8161403508772,255
130.421803652968,123.027587519026,142.083333333333,255
171.239202657807,85.8012181616833,54.7857142857143,255
136.694824509221,48.9369422962522,50.6353361094587,255
43.94625,98.37125,68.77625,255
30.1701812800592,43.6008139104698,94.9840917499075,255
35.1975,55.75625,122.89,255
150.883125,48.61125,53.0475,255
126.428042328042,37.6767195767196,42.0148148148148,255
142.11375,41.298125,47.868125,255
151.671341463415,46.9378048780488,53.1378048780488,255
163.879591836735,143.969795918367,157.252653061224,255
183.966411564626,157.47193877551,65.7040816326531,255
35.5104166666667,48.4958333333333,96.8204166666667,255
41.6679421768707,80.0365646258503,49.1313775510204,255
147.128559102675,70.6862237561116,41.7339660626977,255
184.506455643482,86.1391087047064,48.0583090379009,255
178.921568627451,83.0300120048019,48.6854741896759,255
144.834766862834,46.000905387053,48.1444092349479,255
44.004625346901,86.7289546716004,54.7372802960222,255
